Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2018S007645    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;124;Dilluns;Dl;Laboral;2018;10;Octubre;8;21;Tarda;No és causa del  vianant;0;1;0;1;2;430025.33 ;4580949.39;216.209;41.375.177
2018S008914    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;128;Dimecres;Dc;Laboral;2018;11;Novembre;21;20;Tarda;No és causa del  vianant;0;1;0;1;2;429982.1  ;4580949.86;2.161.573;41.375.178
2018S007474    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;130;Dijous;Dj;Laboral;2018;10;Octubre;4;9;Matí;No és causa del  vianant;0;1;0;1;2;429971.7  ;4580949.97;2.161.448;41.375.178
2018S006047    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;134B      ;Dissabte;Ds;Laboral;2018;8;Agost;4;16;Tarda;No és causa del  vianant;0;1;0;1;1;429889.4  ;4580951.07;2.160.464;41.375.181
2018S006870    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;134;Dimecres;Dc;Laboral;2018;9;Setembre;12;14;Tarda;No és causa del  vianant;0;1;0;1;2;429862.13 ;4580951.52;2.160.138;41.375.182
2018S009918    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;142;Dissabte;Ds;Laboral;2018;12;Desembre;29;1;Nit;No és causa del  vianant;0;1;0;1;2;429808.78 ;4580952.41;21.595;41.375.186
2018S007105    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;131;Divendres;Dv;Laboral;2018;9;Setembre;21;8;Matí;No és causa del  vianant;0;1;0;1;2;429807.55 ;4580910.39;215.949;41.374.807
2018S004864    ;2;Eixample;10;Sant Antoni;198804;Paral·lel / Manso                                 ;;Dilluns;Dl;Laboral;2018;6;Juny;25;13;Matí;No és causa del  vianant;0;2;0;2;2;429741.28 ;4580930.72;2.158.695;41.374.984
2018S001982    ;2;Eixample;10;Sant Antoni;198804;Manso / Paral·lel                                 ;;Diumenge;Dg;Laboral;2018;3;Març;11;16;Tarda;No és causa del  vianant;0;1;0;1;2;429741.28 ;4580930.72;2.158.695;41.374.984
2018S006529    ;1;Ciutat Vella;3;la Barceloneta;354455;Joan Borbó Comte Barcelona / Escar                ;;Dimarts;Dm;Laboral;2018;8;Agost;28;10;Matí;No és causa del  vianant;0;1;0;1;2;432267.45 ;4580958.78;2.188.898;41.375.454
2018S005788    ;1;Ciutat Vella;3;la Barceloneta;354455;Joan Borbó Comte Barcelona                        ;72-73     ;Dijous;Dj;Laboral;2018;7;Juliol;26;16;Tarda;No és causa del  vianant;0;1;0;1;2;432305.12 ;4580983.02;2.189.346;41.375.675
2018S008138    ;2;Eixample;10;Sant Antoni;198804;Paral·lel / Manso                                 ;;Dijous;Dj;Laboral;2018;10;Octubre;25;12;Matí;Desobeir el senyal del semàfor;0;1;0;1;1;429741.28 ;4580930.72;2.158.695;41.374.984
2018S008875    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Rector Triadó                      ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;18;Tarda;No és causa del  vianant;0;1;0;1;2;428660.28 ;4580964.83;2.145.766;41.375.197
2018S007867    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;164-166   ;Dimarts;Dm;Laboral;2018;10;Octubre;16;21;Tarda;No és causa del  vianant;0;1;0;1;2;429594.38 ;4580955.23;2.156.936;41.375.192
2018S009227    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;159;Diumenge;Dg;Laboral;2018;12;Desembre;2;21;Tarda;No és causa del  vianant;0;1;0;1;2;429579.49 ;4580913.51;2.156.763;41.374.815
2018S000449    ;2;Eixample;10;Sant Antoni;198804;Paral·lel / Tamarit                               ;;Dimecres;Dc;Laboral;2018;1;Gener;17;21;Tarda;No és causa del  vianant;0;1;0;1;2;429551.99 ;4580933.23;2.156.432;41.374.991
2018S002164    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Sant Roc                           ;;Dissabte;Ds;Laboral;2018;3;Març;17;19;Tarda;No és causa del  vianant;0;1;0;1;2;428606.64 ;4580966.27;2.145.124;41.375.205
2018S001607    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Sant Roc                           ;;Dimecres;Dc;Laboral;2018;2;Febrer;28;8;Matí;No és causa del  vianant;0;1;0;1;1;428606.64 ;4580966.27;2.145.124;41.375.205
2018S008512    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Sant Roc                           ;;Dimarts;Dm;Laboral;2018;11;Novembre;6;18;Tarda;No és causa del  vianant;0;1;0;1;2;428606.64 ;4580966.27;2.145.124;41.375.205
2018S008463    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Sant Roc                           ;;Dilluns;Dl;Laboral;2018;11;Novembre;5;14;Tarda;No és causa del  vianant;0;1;0;1;1;428606.64 ;4580966.27;2.145.124;41.375.205
2018S003983    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;170;Dimecres;Dc;Laboral;2018;5;Maig;23;15;Tarda;Desobeir el senyal del semàfor;0;2;0;2;1;429502.87 ;4580956.1 ;2.155.842;41.375.192
2018S007015    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;79;Dimarts;Dm;Laboral;2018;9;Setembre;18;17;Tarda;No és causa del  vianant;0;1;0;1;1;428597.4  ;4580956;2.145.015;41.375.111
2018S005400    ;2;Eixample;10;Sant Antoni;198804;Paral·lel /                                       ;109;Dijous;Dj;Laboral;2018;7;Juliol;12;20;Tarda;No és causa del  vianant;0;1;0;1;1;430057.84 ;4580907.22;2.162.483;413.748
2018S006364    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;85;Dilluns;Dl;Laboral;2018;8;Agost;20;6;Matí;Creuar per fora pas de vianants;0;1;0;1;1;428567.67 ;4580957.45;2.144.659;41.375.122
2018S008872    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;74;Dimarts;Dm;Laboral;2018;11;Novembre;20;20;Tarda;Transitar a peu per la calçada;0;1;0;1;1;428555.48 ;4580980.91;2.144.511;41.375.332
2018S007958    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;91;Divendres;Dv;Laboral;2018;10;Octubre;19;22;Nit;No és causa del  vianant;0;1;0;1;2;428548.33 ;4580957.89;2.144.428;41.375.124
2018S002822    ;2;Eixample;10;Sant Antoni;198804;Vilamarí / Paral·lel                              ;;Divendres;Dv;Laboral;2018;4;Abril;13;11;Matí;No és causa del  vianant;0;1;0;1;2;429362.65 ;4580936.13;2.154.167;41375
2018S006951    ;2;Eixample;10;Sant Antoni;198804;Paral·lel / Vilamarí                              ;;Dissabte;Ds;Laboral;2018;9;Setembre;15;12;Matí;No és causa del  vianant;0;1;0;1;2;429362.65 ;4580936.13;2.154.167;41375
2018S005446    ;2;Eixample;10;Sant Antoni;198804;Vilamarí / Paral·lel                              ;;Dissabte;Ds;Laboral;2018;7;Juliol;14;5;Nit;No és causa del  vianant;0;1;0;1;2;429362.65 ;4580936.13;2.154.167;41375
2018S002763    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;185;Dimecres;Dc;Laboral;2018;4;Abril;11;11;Matí;No és causa del  vianant;0;3;0;3;2;429230.37 ;4580912.7 ;2.152.588;41.374.777
2018S003242    ;3;Sants-Montjuïc;18;Sants;30602;Badal                                             ;194;Dijous;Dj;Laboral;2018;4;Abril;26;23;Nit;Altres;0;1;0;1;1;427421;4580959.42;2.130.948;41.375.037
2018S001495    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Moianès                            ;;Divendres;Dv;Laboral;2018;2;Febrer;23;22;Nit;No és causa del  vianant;0;1;0;1;2;428391.91 ;4580975.3 ;2.142.556;41.375.267
2018S004029    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;113;Dijous;Dj;Laboral;2018;5;Maig;24;20;Tarda;No és causa del  vianant;0;1;0;1;2;428367.25 ;4580964.15;2.142.262;41.375.164
2018S002949    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;109;Dimecres;Dc;Laboral;2018;4;Abril;18;3;Nit;No és causa del  vianant;0;1;0;1;2;428382.84 ;4580963.27;2.142.448;41.375.158
2018S002464    ;3;Sants-Montjuïc;18;Sants;142504;Gaiarre                                           ;6;Dijous;Dj;Laboral;2018;3;Març;29;17;Tarda;No és causa del  vianant;0;1;0;1;2;428166.4  ;4580964.47;213.986;41.375.149
2018S000219    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;104-106   ;Dimarts;Dm;Laboral;2018;1;Gener;9;19;Tarda;No és causa del  vianant;0;1;0;1;2;428368.24 ;4580988.1 ;2.142.271;4.137.538
2018S000578    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;119;Dilluns;Dl;Laboral;2018;1;Gener;22;19;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;428350.71 ;4580964.89;2.142.064;4.137.517
2018S004692    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;202;Dimarts;Dm;Laboral;2018;6;Juny;19;17;Tarda;No és causa del  vianant;0;1;0;1;2;429106.54 ;4580966.65;2.151.101;41.375.252
2018S009605    ;2;Eixample;10;Sant Antoni;198804;Espanya / Paral·lel                               ;;Diumenge;Dg;Laboral;2018;12;Desembre;16;13;Matí;No és causa del  vianant;0;2;0;2;1;428989.31 ;4580940.29;2.149.703;41.375.005
2018S001362    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Vint-i-sis de Gener de 1641        ;;Dimarts;Dm;Laboral;2018;2;Febrer;20;8;Matí;No és causa del  vianant;0;2;0;2;2;428304.9  ;4580979.02;2.141.515;41.375.293
2018S006235    ;2;Eixample;10;Sant Antoni;361406;Viladomat                                         ;9;Dilluns;Dl;Laboral;2018;8;Agost;13;15;Tarda;No és causa del  vianant;0;0;0;0;3;430058.29 ;4580999.62;2.162.478;41.375.633
2018S005373    ;1;Ciutat Vella;1;el Raval;297307;Santa Madrona / Sant Bertran                      ;;Dimecres;Dc;Laboral;2018;7;Juliol;11;21;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;430861.91 ;4580961.04;2.172.091;41.375.355
2018S008869    ;3;Sants-Montjuïc;18;Sants;312400;Sants                                             ;5;Dimarts;Dm;Laboral;2018;11;Novembre;20;19;Tarda;No és causa del  vianant;0;1;0;1;2;428222.19 ;4580969.96;2.140.527;41.375.204
2018S003257    ;3;Sants-Montjuïc;18;Sants;312400;Sants / Espanya Industrial                        ;;Divendres;Dv;Laboral;2018;4;Abril;27;12;Matí;No és causa del  vianant;0;1;0;1;2;428216.08 ;4580981.53;2.140.452;41.375.307
2018S006223    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;2;Dilluns;Dl;Laboral;2018;8;Agost;13;0;Nit;No és causa del  vianant;0;2;0;2;2;428843.25 ;4580971.06;2.147.953;41.375.269
2018S007631    ;3;Sants-Montjuïc;18;Sants;312400;Sants                                             ;15;Dilluns;Dl;Laboral;2018;10;Octubre;8;16;Tarda;No és causa del  vianant;0;1;0;1;2;428196.56 ;4580970.53;214.022;41.375.207
2018S009490    ;3;Sants-Montjuïc;18;Sants;312400;Sants                                             ;15;Dimecres;Dc;Laboral;2018;12;Desembre;12;21;Tarda;No és causa del  vianant;0;1;0;1;2;428196.56 ;4580970.53;214.022;41.375.207
2018S002680    ;3;Sants-Montjuïc;18;Sants;312400;Sants / Gaiarre                                   ;;Diumenge;Dg;Laboral;2018;4;Abril;8;22;Nit;No és causa del  vianant;0;1;0;1;2;428168.05 ;4580982.55;2.139.878;41.375.312
2018S000523    ;3;Sants-Montjuïc;18;Sants;312400;Sants / Gayarre                                   ;17;Dissabte;Ds;Laboral;2018;1;Gener;20;11;Matí;No és causa del  vianant;0;3;1;4;2;428186.8  ;4580971.15;2.140.103;41.375.211
2018S000756    ;2;Eixample;10;Sant Antoni;198804;Sepúlveda / Paral·lel                             ;;Diumenge;Dg;Laboral;2018;1;Gener;28;16;Tarda;No és causa del  vianant;0;1;0;1;2;429172.88 ;4580937.87;2.151.898;41.374.999
2018S005319    ;3;Sants-Montjuïc;18;Sants;312400;Sants / Premià                                    ;;Dimarts;Dm;Laboral;2018;7;Juliol;10;8;Matí;No és causa del  vianant;0;1;0;1;2;428094.27 ;4580984.68;2.138.995;41.375.325
2018S004127    ;3;Sants-Montjuïc;18;Sants;312400;Sants                                             ;33;Dilluns;Dl;Laboral;2018;5;Maig;28;13;Matí;No és causa del  vianant;0;1;0;1;2;428091.1  ;4580974.56;2.138.959;41.375.233
2018S004318    ;3;Sants-Montjuïc;18;Sants;312400;Sants / SALOU                                     ;47;Dilluns;Dl;Laboral;2018;6;Juny;4;17;Tarda;No és causa del  vianant;0;1;0;1;2;428027.01 ;4580976.27;2.138.192;41.375.243
2018S002871    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;50;Diumenge;Dg;Laboral;2018;4;Abril;15;14;Tarda;No és causa del  vianant;0;1;0;1;1;428681.68 ;4580976.41;214.602;41.375.303
2018S009782    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;50;Dissabte;Ds;Laboral;2018;12;Desembre;22;11;Matí;No és causa del  vianant;0;3;0;3;3;428681.68 ;4580976.41;214.602;41.375.303
2018S005270    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;52;Diumenge;Dg;Laboral;2018;7;Juliol;8;19;Tarda;No és causa del  vianant;0;1;0;1;2;428671.69 ;4580976.92;2.145.901;41.375.306
2018S007460    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Rector Triadó                      ;;Dimecres;Dc;Laboral;2018;10;Octubre;3;13;Matí;No és causa del  vianant;0;2;0;2;2;428660.28 ;4580964.83;2.145.766;41.375.197
2018S009964    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta / Rector Triadó                      ;;Dilluns;Dl;Laboral;2018;12;Desembre;31;18;Tarda;No és causa del  vianant;0;1;0;1;2;428660.28 ;4580964.83;2.145.766;41.375.197
2018S009173    ;1;Ciutat Vella;2;el Barri Gòtic;701265;B-10 (Besòs)                                      ;K105      ;Dissabte;Ds;Laboral;2018;12;Desembre;1;6;Matí;No és causa del  vianant;0;0;0;0;1;431535.14 ;4581234.72;2.180.111;41.377.877
2018S006598    ;1;Ciutat Vella;2;el Barri Gòtic;701265;B-10 (Besòs)                                      ;K110      ;Divendres;Dv;Laboral;2018;8;Agost;31;10;Matí;No és causa del  vianant;0;1;0;1;2;431320.52 ;4580791.56;2.177.594;41.373.868
2018S006884    ;1;Ciutat Vella;2;el Barri Gòtic;701265;B-10 (Besòs)                                      ;K110      ;Dijous;Dj;Laboral;2018;9;Setembre;13;2;Nit;No és causa del  vianant;0;0;0;0;1;431320.52 ;4580791.56;2.177.594;41.373.868
2018S006417    ;3;Sants-Montjuïc;18;Sants;17706;Sants / Antoni de Capmany                         ;;Dimecres;Dc;Laboral;2018;8;Agost;22;23;Nit;No és causa del  vianant;0;1;0;1;2;427762.26 ;4580997.85;2.135.024;41.375.414
2018S008651    ;3;Sants-Montjuïc;18;Sants;17706;Sants / Sants                                     ;;Diumenge;Dg;Laboral;2018;11;Novembre;11;22;Nit;No és causa del  vianant;0;1;0;1;2;427855.33 ;4580993.86;2.136.137;41.375.386
2018S004619    ;3;Sants-Montjuïc;18;Sants;17706;Sants / Antoni de Capmany                         ;;Diumenge;Dg;Laboral;2018;6;Juny;17;14;Tarda;No és causa del  vianant;0;1;0;1;2;427762.26 ;4580997.85;2.135.024;41.375.414
2018S006823    ;3;Sants-Montjuïc;18;Sants;312400;Sants                                             ;79;Dilluns;Dl;Laboral;2018;9;Setembre;10;17;Tarda;No és causa del  vianant;0;1;0;1;2;427917.45 ;4580980.32;2.136.882;4.137.527
2018S005345    ;1;Ciutat Vella;2;el Barri Gòtic;701266;Portal de la Pau                                  ;1;Dimarts;Dm;Laboral;2018;7;Juliol;10;22;Nit;No és causa del  vianant;0;0;0;0;2;431258.53 ;4580950.58;2.176.835;41.375.294
2018S007124    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;76;Divendres;Dv;Laboral;2018;9;Setembre;21;19;Tarda;No és causa del  vianant;0;3;0;3;1;428543.93 ;4580981.38;2.144.373;41.375.335
2018S001308    ;3;Sants-Montjuïc;18;Sants;312400;Sants / Olzinelles                                ;;Dissabte;Ds;Laboral;2018;2;Febrer;17;16;Tarda;No és causa del  vianant;0;1;0;1;1;427855.33 ;4580993.86;2.136.137;41.375.386
2018S007143    ;3;Sants-Montjuïc;18;Sants;312400;Sants                                             ;89;Dissabte;Ds;Laboral;2018;9;Setembre;22;16;Tarda;Desobeir el senyal del semàfor;0;3;0;3;1;427864.41 ;4580981.81;2.136.247;41.375.278
2018S005540    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;93;Dimarts;Dm;Laboral;2018;7;Juliol;17;18;Tarda;No és causa del  vianant;0;1;0;1;2;428498.87 ;4580959.44;2.143.836;41.375.134
2018S006138    ;2;Eixample;10;Sant Antoni;54509;Calàbria                                          ;2-jun;Dijous;Dj;Laboral;2018;8;Agost;9;11;Matí;No és causa del  vianant;0;0;0;0;1;429910.82 ;4580990.73;2.160.716;4.137.554
2018S001722    ;2;Eixample;10;Sant Antoni;198407;Marquès de Campo Sagrado                          ;3;Divendres;Dv;Laboral;2018;3;Març;2;16;Tarda;No és causa del  vianant;0;1;0;1;4;430139.77 ;4580991;2.163.453;41.375.562
2018S009938    ;2;Eixample;10;Sant Antoni;361406;Viladomat                                         ;3-jul;Diumenge;Dg;Laboral;2018;12;Desembre;30;10;Matí;No és causa del  vianant;0;0;0;0;1;430072.82 ;4580984.73;2.162.653;413.755
2018S009927    ;2;Eixample;10;Sant Antoni;114000;Espanya / Paral·lel                               ;;Dissabte;Ds;Laboral;2018;12;Desembre;29;20;Tarda;No és causa del  vianant;0;4;0;4;1;428989.31 ;4580940.29;2.149.703;41.375.005
2018S006343    ;2;Eixample;10;Sant Antoni;114000;Espanya / Corts Catalanes                         ;;Dissabte;Ds;Laboral;2018;8;Agost;18;23;Nit;Desobeir el senyal del semàfor;0;2;0;2;1;428974.33 ;4580977.98;2.149.519;41.375.343
2018S008891    ;2;Eixample;10;Sant Antoni;114000;Paral·lel / Espanya                               ;;Dimarts;Dm;Laboral;2018;11;Novembre;20;19;Tarda;No és causa del  vianant;0;1;0;1;2;428989.31 ;4580940.29;2.149.703;41.375.005
2018S001408    ;2;Eixample;10;Sant Antoni;114000;Espanya / Paral·lel                               ;;Dimecres;Dc;Laboral;2018;2;Febrer;21;14;Tarda;No és causa del  vianant;0;1;0;1;2;428989.31 ;4580940.29;2.149.703;41.375.005
2018S009119    ;2;Eixample;10;Sant Antoni;192502;Manso                                             ;3-may;Dijous;Dj;Laboral;2018;11;Novembre;29;9;Matí;No és causa del  vianant;0;1;0;1;2;429773.53 ;4581006.04;2.159.072;41.375.666
2018S003571    ;3;Sants-Montjuïc;15;Hostafrancs;114000;Espanya / Tarragona                               ;1;Dimarts;Dm;Laboral;2018;5;Maig;8;7;Matí;No és causa del  vianant;0;2;0;2;2;429044.34 ;4580985.15;2.150.356;41.375.414
2018S006374    ;3;Sants-Montjuïc;15;Hostafrancs;114000;Espanya                                           ;6-ago;Dilluns;Dl;Laboral;2018;8;Agost;20;16;Tarda;No és causa del  vianant;0;1;0;1;2;428876.14 ;4580985.75;2.148.344;41.375.404
2018S001886    ;3;Sants-Montjuïc;15;Hostafrancs;114000;Espanya                                           ;6-ago;Dijous;Dj;Laboral;2018;3;Març;8;11;Matí;No és causa del  vianant;0;1;0;1;1;428876.14 ;4580985.75;2.148.344;41.375.404
2018S002122    ;1;Ciutat Vella;3;la Barceloneta;224904;Joan Borbó Comte Barcelona / Escar                ;;Divendres;Dv;Laboral;2018;3;Març;16;14;Tarda;No és causa del  vianant;0;1;0;1;2;432267.45 ;4580958.78;2.188.898;41.375.454
2018S009586    ;3;Sants-Montjuïc;15;Hostafrancs;89004;Consell de Cent / Creu Coberta                    ;;Dissabte;Ds;Laboral;2018;12;Desembre;15;13;Matí;No és causa del  vianant;0;1;0;1;2;428460.75 ;4580973.05;2.143.379;41.375.253
2018S002183    ;3;Sants-Montjuïc;18;Sants;312400;Sants                                             ;7-sept;Dissabte;Ds;Laboral;2018;3;Març;17;21;Tarda;Altres;0;1;0;1;1;427788.44 ;4581060.36;213.533;41.375.979
2018S005725    ;2;Eixample;10;Sant Antoni;127704;Vilamarí / Floridablanca                          ;;Dimarts;Dm;Laboral;2018;7;Juliol;24;19;Tarda;No és causa del  vianant;0;1;0;1;1;429362.65 ;4580936.13;2.154.167;41375
