Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_situacio;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2017S002216    ;2;Eixample;7;la Dreta de l'Eixample;63204;Caputxins;0002 0002;Diumenge;Dg;Laboral;2017;3;Març;19;Tarda;20;No és causa del  vianant;Motocicleta;Home;45;Conductor;Presentado;Ferit lleu;430282,01;4583743,05;2.164.837;41.400.361
2017S002219    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;267000;Príncep d'Astúries;0047 0049;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;9;No és causa del  vianant;Motocicleta;Home;33;Conductor;Presentado;Ferit lleu;429054,61;4584239,85;215.009;41.404.721
2017S002220    ;5;Sarrià-Sant Gervasi;23;Sarrià;701268;Dalt (Llobregat);0009S0000;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;9;No és causa del  vianant;Motocicleta;Home;59;Conductor;Presentado;Ferit lleu;425997,89;4583703,36;2.113.586;41.399.617
2017S002221    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;350308;València;0218 0218;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;9;No és causa del  vianant;Ciclomotor;Dona;24;Conductor;Presentado;Ferit lleu;429807,32;4582545,37;2.159.294;4.138.953
2017S002222    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0120 0120;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;9;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentado;Ferit lleu;429423,51;4581981,66;2.154.767;41.384.416
2017S002223    ;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;València;0126X0126X;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;9;No és causa del  vianant;Motocicleta;Dona;35;Conductor;Presentado;Ferit lleu;429317,55;4582071,21;2.153.489;41.385.217
2017S002224    ;4;Les Corts;19;les Corts;320704;Sarrià;0079 0079;Divendres;Dv;Laboral;2017;3;Març;17;Tarda;15;No és causa del  vianant;Ciclomotor;Home;30;Conductor;Presentado;Ferit lleu;428147,36;4582725,35;2.139.419;41.391.004
2017S002225    ;10;Sant Martí;70;el Besòs i el Maresme;700654;Litoral;0130 0130;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;11;No és causa del  vianant;Bicicleta;Home;28;Conductor;Presentado;Ferit lleu;434993,38;4584498,8;2.221.108;41.407.556
2017S002225    ;10;Sant Martí;70;el Besòs i el Maresme;700654;Litoral;0130 0130;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;11;No és causa del  vianant;Bicicleta;Home;51;Conductor;Presentado;Ferit lleu;434993,38;4584498,8;2.221.108;41.407.556
2017S002226    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;357103;Vergós;0015 0015;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;9;No és causa del  vianant;Motocicleta;Dona;40;Conductor;Presentado;Ferit lleu;427436,93;4583667,61;2.130.803;41.399.424
2017S002227    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;180208;Londres;0060 0060;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;9;No és causa del  vianant;Motocicleta;Dona;38;Conductor;Presentado;Ferit lleu;428858,73;4582739,3;2.147.921;41.391.193
2017S002227    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;180208;Londres;0060 0060;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;9;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentado;Ferit lleu;428858,73;4582739,3;2.147.921;41.391.193
2017S002228    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;101405;Doctor Carulla;0013 0015;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;12;No és causa del  vianant;Motocicleta;Dona;46;Conductor;Presentado;Ferit lleu;427265,97;4583701,55;2.128.753;41.399.715
2017S002229    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;87009;Comte Borrell;0306 0306;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;11;No és causa del  vianant;Motocicleta;Home;59;Conductor;Presentado;Ferit lleu;428662,72;4582646,51;2.145.588;41.390.338
2017S002230    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;32700;Balmes;0439 0439;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;12;No és causa del  vianant;Motocicleta;Home;Desconegut;Conductor;Presentado;Ferit lleu;427979,84;4584755,73;2.137.168;41.409.272
2017S002231    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0263 0263;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;12;No és causa del  vianant;Motocicleta;Dona;19;Conductor;Presentado;Ferit lleu;430228,83;4582808,38;2.164.299;41.391.935
2017S002232    ;3;Sants-Montjuïc;11;el Poble-sec;261004;Poeta Cabanyes;0030 0030;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;13;No és causa del  vianant;Turismo;Dona;79;Vianant;Desconegut;Ferit lleu;430287,19;4580784,75;2.165.237;41.373.711
2017S002233    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701491;Transversal 11;0083 0083;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;13;No és causa del  vianant;Furgoneta;Home;45;Vianant;Desconegut;Ferit lleu;426402,4;4575676,1;2.119.405;41.327.358
2017S002234    ;4;Les Corts;19;les Corts;330708;Taquígraf Garriga;0023 0023;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;14;No és causa del  vianant;Motocicleta;Dona;38;Conductor;Presentado;Ferit lleu;427563,52;4582205,05;2.132.497;41.386.268
2017S002235    ;10;Sant Martí;65;el Clot;42306;Bilbao;0214 0214;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;12;No és causa del  vianant;Turismo;Dona;14;Passatger;Desconegut;Ferit lleu;432579,63;4584950,87;2.192.179;41.411.428
2017S002235    ;10;Sant Martí;65;el Clot;42306;Bilbao;0214 0214;Dilluns;Dl;Laboral;2017;3;Març;20;Matí;12;No és causa del  vianant;Turismo;Dona;18;Passatger;Desconegut;Ferit lleu;432579,63;4584950,87;2.192.179;41.411.428
2017S002236    ;2;Eixample;7;la Dreta de l'Eixample;89004;Consell de Cent;0361 0361;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;15;Desobeir el senyal del semàfor;Ciclomotor;Dona;45;Vianant;Desconegut;Ferit lleu;430460,54;4582842,46;216.707;41.392.261
2017S002237    ;2;Eixample;5;el Fort Pienc;281307;Ribes;0059B0059B;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;16;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentado;Ferit lleu;431802,94;4583515,74;2.183.045;41.398.438
2017S002238    ;2;Eixample;7;la Dreta de l'Eixample;74506;Catalunya;0103 0103;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;14;No és causa del  vianant;Motocicleta;Home;39;Conductor;Presentado;Ferit lleu;429878,32;4582965,25;2.160.094;41.393.319
2017S002239    ;7;Horta-Guinardó;43;Horta;82300;Coïmbra;0019 0019;Diumenge;Dg;Laboral;2017;3;Març;19;Tarda;20;No és causa del  vianant;Turismo;Home;45;Conductor;Presentado;Ferit lleu;429512,37;4587339,94;2.155.207;41.432.681
2017S002240    ;3;Sants-Montjuïc;15;Hostafrancs;246703;Rector Triadó;0035 0035;Dimecres;Dc;Laboral;2017;3;Març;15;Tarda;21;No és causa del  vianant;Ciclomotor;Home;18;Conductor;Presentado;Ferit lleu;428549,29;4581128,4;2.144.416;41.376.656
2017S002241    ;6;Gràcia;28;Vallcarca i els Penitents;23607;Ariosto;0007 0007;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;15;No és causa del  vianant;Motocicleta;Home;21;Conductor;Presentado;Ferit lleu;428378,4;4585974,23;2.141.797;41.420.287
2017S002242    ;8;Nou Barris;48;la Guineueta;120807;Favència;0104 0110;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;19;No és causa del  vianant;Motocicleta;Home;Desconegut;Conductor;Presentado;Ferit lleu;430570,76;4588311,37;2.167.757;41.441.528
2017S002242    ;8;Nou Barris;48;la Guineueta;120807;Favència;0104 0110;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;19;No és causa del  vianant;Motocicleta;Home;Desconegut;Passatger;Desconegut;Ferit lleu;430570,76;4588311,37;2.167.757;41.441.528
2017S002243    ;8;Nou Barris;48;la Guineueta;103003;Doctor Pi i Molist;0127 0127;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;19;No és causa del  vianant;Cuadriciclo <75cc;Dona;36;Conductor;Presentado;Ferit lleu;430869,82;4587718,25;2.171.404;41.436.213
2017S002244    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;18505;Aragó;0561 0563;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;19;No és causa del  vianant;Motocicleta;Home;30;Conductor;Presentado;Ferit lleu;431959,95;4584507,24;2.184.811;41.407.386
2017S002245    ;10;Sant Martí;65;el Clot;1604;Sèquia Comtal;0009 0009;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;19;Desobeir el senyal del semàfor;Bicicleta;Dona;63;Conductor;Presentado;Ferit lleu;432196,14;4584595,07;2.187.636;41.408.198
2017S002246    ;2;Eixample;7;la Dreta de l'Eixample;350308;València;0376 0378;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;19;No és causa del  vianant;Ciclomotor;Home;26;Conductor;Presentado;Ferit lleu;430924,82;4583640,31;2.172.528;41.399.489
2017S002247    ;9;Sant Andreu;60;Sant Andreu;322007;Segre;0086 0090;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;19;No és causa del  vianant;Ciclomotor;Dona;47;Conductor;Presentado;Ferit lleu;432784,14;4587142,87;2.194.387;41.431.188
2017S002248    ;2;Eixample;7;la Dreta de l'Eixample;31300;Bailèn;0100 0100;Dilluns;Dl;Laboral;2017;3;Març;20;Tarda;19;No és causa del  vianant;Autobús;Dona;70;Passatger;Desconegut;Ferit lleu;430764,85;4583367,96;2.170.646;41.397.016
2017S002249    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;80203;Ciutat de Balaguer;0037 0037;Dilluns;Dl;Laboral;2017;3;Març;20;Nit;22;No és causa del  vianant;Motocicleta;Home;24;Conductor;Presentado;Ferit lleu;427784,79;4584132,15;213.491;41.403.644
2017S002250    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0099 0099;Dilluns;Dl;Laboral;2017;3;Març;20;Nit;22;No és causa del  vianant;Turismo;Home;27;Passatger;Desconegut;Ferit lleu;427082,07;4582281,06;2.126.736;41.386.909
2017S002250    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0099 0099;Dilluns;Dl;Laboral;2017;3;Març;20;Nit;22;No és causa del  vianant;Turismo;Home;35;Conductor;Presentado;Ferit lleu;427082,07;4582281,06;2.126.736;41.386.909
2017S002251    ;1;Ciutat Vella;1;el Raval;34308;Rambla;0039 0039;Dilluns;Dl;Laboral;2017;3;Març;20;Nit;23;No és causa del  vianant;Motocicleta;Dona;18;Passatger;Desconegut;Ferit lleu;431078,83;4581395,62;2.174.626;41.379.282
