,time,type,rate,votes
16898,92 min,movie,6.4,678
16899,,,,
16900,,,,
16901,107 min,movie,6.0,"74,993"
16902,,,,
16903,85 min,movie,7.7,"33,643"
16904,,,,
16905,86 min,movie,7.4,"20,672"
16906,,,,
16907,139 min,movie,8.2,"2,256"
16908,117 min,movie,5.5,"24,863"
16909,,,,
16910,,,,
16911,109 min,movie,7.6,"13,348"
16912,84 min,movie,7.0,"170,085"
16913,111 min,movie,6.4,"5,254"
16914,131 min,movie,8.5,"14,044"
16915,90 min,movie,8.4,306
16916,,,,
16917,,,,
16918,,,,
16919,,,,
16920,,,,
16921,108 min,movie,5.7,"3,378"
16922,105 min,movie,6.5,"54,943"
16923,52 min,movie,7.3,"2,735"
16924,,,,
16925,,,,
16926,98 min,movie,6.4,"2,730"
16927,,,,
16928,N/A,movie,8.5,54
16929,,,,
16930,98 min,movie,5.4,"76,415"
16931,77 min,movie,6.3,"16,402"
16932,210 min,series,5.8,517
16933,83 min,movie,5.1,471
16934,,,,
16935,,,,
16936,,,,
16937,,,,
16938,,,,
16939,94 min,movie,7.4,"5,630"
16940,,,,
16941,,,,
16942,,,,
16943,,,,
16944,92 min,movie,5.4,"6,383"
16945,88 min,movie,4.6,"3,945"
16946,,,,
16947,162 min,movie,8.0,"30,144"
16948,108 min,movie,6.0,"101,732"
16949,129 min,movie,6.4,"7,128"
16950,88 min,movie,3.9,485
16951,,,,
16952,133 min,movie,6.6,"89,857"
16953,180 min,movie,5.4,425
16954,127 min,movie,8.2,"664,861"
16955,30 min,series,7.6,"1,604"
16956,,,,
16957,84 min,movie,5.2,964
16958,94 min,movie,5.7,"1,816"
16959,60 min,movie,6.6,62
16960,127 min,movie,7.0,"8,100"
16961,96 min,movie,6.6,147
16962,73 min,movie,4.7,143
16963,,,,
16964,,,,
16965,N/A,movie,8.0,229
16966,87 min,movie,6.4,"1,306"
16967,124 min,movie,6.2,"15,897"
16968,94 min,movie,7.0,"1,082"
16969,113 min,movie,8.0,"719,536"
16970,95 min,movie,5.7,"9,187"
16971,,,,
16972,,,,
16973,,,,
16974,,,,
16975,79 min,movie,6.8,740
16976,75 min,movie,6.5,"1,509"
16977,106 min,movie,6.2,"28,491"
16978,122 min,movie,6.4,"5,143"
16979,92 min,movie,6.6,"6,064"
16980,71 min,movie,5.5,415
16981,93 min,movie,5.7,"3,113"
16982,103 min,movie,6.0,"1,857"
16983,90 min,movie,8.1,96
16984,,,,
16985,,,,
16986,105 min,movie,7.8,"10,739"
16987,85 min,movie,7.1,"2,945"
16988,,,,
16989,85 min,movie,4.9,374
16990,,,,
16991,,,,
16992,120 min,movie,6.6,"34,437"
16993,93 min,movie,7.8,"1,610"
16994,,,,
16995,112 min,movie,8.0,"18,527"
16996,,,,
16997,114 min,movie,6.9,"74,782"
16998,,,,
16999,100 min,movie,6.6,359
17000,102 min,movie,7.2,"2,278"
17001,79 min,movie,7.3,"11,341"
17002,107 min,movie,6.1,"27,537"
17003,,,,
17004,91 min,movie,7.8,"218,039"
17005,132 min,movie,6.7,"4,538"
17006,90 min,movie,6.1,"4,160"
17007,,,,
17008,98 min,movie,6.3,"58,091"
17009,105 min,movie,5.7,"4,259"
17010,117 min,movie,7.1,"2,094"
17011,96 min,movie,6.9,"3,244"
17012,,,,
17013,89 min,movie,5.6,925
17014,98 min,movie,5.7,"3,388"
17015,110 min,movie,6.1,"1,964"
17016,,,,
17017,88 min,movie,6.1,640
17018,,,,
17019,,,,
17020,108 min,movie,6.1,"7,939"
17021,93 min,movie,9.2,709
17022,66 min,movie,5.8,"4,237"
17023,123 min,movie,6.5,"63,907"
17024,163 min,movie,6.7,"12,766"
17025,,,,
17026,,,,
17027,112 min,movie,5.6,"3,548"
17028,,,,
17029,,,,
17030,60 min,movie,3.0,177
17031,113 min,movie,7.0,"81,119"
17032,,,,
17033,88 min,movie,8.0,"47,008"
17034,3 min,movie,6.7,79
17035,89 min,movie,6.9,264
17036,,,,
17037,,,,
17038,,,,
17039,93 min,movie,7.8,"12,125"
17040,91 min,movie,6.1,"1,018"
17041,,,,
17042,116 min,movie,7.5,"1,992"
17043,,,,
17044,104 min,movie,5.5,"1,706"
17045,96 min,movie,7.1,148
17046,,,,
17047,92 min,movie,4.9,"3,684"
17048,92 min,movie,5.3,"7,955"
17049,,,,
17050,113 min,movie,6.7,"23,581"
17051,96 min,movie,6.3,"1,420"
17052,,,,
17053,110 min,movie,6.1,"32,349"
17054,95 min,movie,4.4,"6,833"
17055,,,,
17056,100 min,movie,6.8,"1,001"
17057,122 min,movie,6.4,"26,848"
17058,94 min,movie,5.4,"2,129"
17059,,,,
17060,,,,
17061,100 min,movie,7.5,50
17062,101 min,movie,6.7,"28,847"
17063,N/A,series,7.8,407
17064,137 min,movie,6.5,"116,089"
17065,80 min,movie,5.6,119
17066,110 min,movie,6.9,"2,662"
17067,96 min,movie,7.3,343
17068,,,,
17069,107 min,movie,7.3,"14,172"
17070,,,,
17071,,,,
17072,122 min,movie,7.1,"3,543"
17073,N/A,movie,6.4,16
17074,96 min,movie,6.9,"1,212"
17075,,,,
17076,116 min,movie,5.0,"1,377"
17077,87 min,movie,6.1,"1,579"
17078,117 min,movie,7.0,985
17079,86 min,movie,5.5,"12,236"
17080,120 min,movie,8.6,10
17081,93 min,movie,6.5,"13,314"
17082,102 min,movie,4.7,474
17083,,,,
17084,,,,
17085,,,,
17086,,,,
17087,,,,
17088,108 min,movie,7.0,"300,653"
17089,,,,
17090,,,,
17091,,,,
17092,,,,
17093,,,,
17094,91 min,movie,3.4,410
17095,112 min,movie,6.5,"1,225"
17096,100 min,movie,5.0,"4,258"
17097,87 min,movie,6.8,"16,779"
17098,,,,
17099,,,,
17100,119 min,movie,6.7,"216,147"
17101,108 min,movie,7.1,987
17102,,,,
17103,94 min,movie,6.6,"12,256"
17104,91 min,movie,5.0,"12,358"
17105,97 min,movie,6.9,128
17106,,,,
17107,85 min,movie,7.2,"2,852"
17108,,,,
17109,130 min,movie,7.2,"42,454"
17110,30 min,series,N/A,N/A
17111,104 min,movie,8.3,"2,162"
17112,100 min,movie,7.5,"34,919"
17113,110 min,movie,5.6,"11,026"
17114,88 min,movie,3.4,255
17115,,,,
17116,98 min,movie,6.7,"1,404"
17117,,,,
17118,115 min,movie,5.8,576
17119,,,,
17120,,,,
17121,,,,
17122,,,,
17123,,,,
17124,,,,
17125,,,,
17126,84 min,movie,8.7,17
17127,,,,
17128,,,,
17129,144 min,movie,7.5,"313,848"
17130,60 min,movie,7.4,176
17131,79 min,movie,5.4,"8,074"
17132,,,,
17133,84 min,movie,6.8,"34,546"
17134,104 min,movie,6.5,"55,727"
17135,94 min,movie,6.1,"17,926"
17136,,,,
17137,123 min,movie,6.7,"1,141"
17138,,,,
17139,100 min,movie,6.9,"4,324"
17140,180 min,movie,6.4,168
17141,,,,
17142,90 min,movie,6.7,38
17143,,,,
17144,101 min,movie,8.1,"41,956"
17145,84 min,movie,6.0,230
17146,226 min,series,7.4,"4,706"
17147,96 min,movie,6.0,"15,900"
17148,190 min,movie,5.8,828
17149,98 min,movie,5.8,"103,633"
17150,135 min,movie,5.8,829
17151,,,,
17152,98 min,movie,6.2,"35,410"
17153,93 min,movie,6.0,"4,256"
17154,125 min,movie,7.7,"214,154"
17155,,,,
17156,114 min,movie,6.6,"2,359"
17157,169 min,movie,8.6,"1,178,940"
17158,111 min,movie,6.0,"15,831"
17159,,,,
17160,,,,
17161,,,,
17162,96 min,movie,7.7,70
17163,122 min,movie,6.0,"5,253"
17164,104 min,movie,5.5,"7,335"
17165,,,,
17166,,,,
17167,,,,
17168,104 min,movie,5.3,"15,496"
17169,131 min,movie,6.8,"295,236"
17170,105 min,movie,8.5,"10,159"
17171,,,,
17172,,,,
17173,61 min,movie,8.3,127
17174,101 min,movie,7.4,"33,364"
17175,115 min,movie,7.3,"12,941"
17176,,,,
17177,,,,
17178,,,,
17179,117 min,movie,6.7,"49,333"
17180,111 min,movie,6.9,"49,772"
17181,93 min,movie,6.2,"89,220"
17182,,,,
17183,,,,
17184,110 min,movie,8.0,"25,355"
17185,107 min,movie,6.4,"1,144"
17186,,,,
17187,94 min,movie,8.0,"126,951"
17188,106 min,movie,7.7,"24,848"
17189,105 min,movie,7.7,"39,603"
17190,123 min,movie,7.6,"23,406"
17191,,,,
17192,,,,
17193,N/A,movie,7.7,10
17194,90 min,movie,6.3,128
17195,113 min,movie,6.8,"64,217"
17196,161 min,movie,7.2,"10,731"
17197,,,,
17198,103 min,movie,6.2,"7,536"
17199,,,,
17200,120 min,movie,8.2,49
17201,,,,
17202,113 min,series,7.7,48
17203,86 min,movie,5.0,"8,336"
17204,95 min,movie,2.3,"5,650"
17205,71 min,movie,8.3,194
17206,N/A,movie,7.9,17
17207,98 min,movie,6.9,"18,599"
17208,,,,
17209,93 min,movie,5.2,"1,232"
17210,,,,
17211,,,,
17212,,,,
17213,,,,
17214,,,,
17215,140 min,movie,7.3,"126,387"
17216,69 min,movie,7.5,"81,626"
17217,N/A,movie,7.2,146
17218,,,,
17219,,,,
17220,,,,
17221,96 min,movie,4.4,"26,732"
17222,90 min,movie,6.3,262
17223,,,,
17224,,,,
17225,,,,
17226,,,,
17227,,,,
17228,,,,
17229,110 min,movie,6.7,"6,098"
17230,,,,
17231,85 min,movie,5.2,163
17232,,,,
17233,,,,
17234,,,,
17235,,,,
17236,127 min,movie,6.2,"1,134"
17237,91 min,movie,6.8,741
17238,,,,
17239,,,,
17240,,,,
17241,107 min,movie,4.8,"11,073"
17242,,,,
17243,,,,
17244,11 min,movie,N/A,N/A
17245,88 min,movie,7.6,"8,152"
17246,80 min,movie,7.9,42
17247,111 min,movie,7.6,"13,579"
17248,100 min,movie,6.6,"15,845"
17249,112 min,movie,7.6,"23,953"
17250,112 min,movie,7.9,"6,111"
17251,106 min,movie,5.7,"19,629"
17252,,,,
17253,86 min,movie,7.2,410
17254,30 min,movie,7.4,"2,054"
17255,N/A,series,7.3,33
17256,100 min,movie,8.2,191
17257,92 min,movie,8.2,"11,086"
17258,,,,
17259,99 min,movie,7.4,"14,732"
17260,,,,
17261,,,,
17262,89 min,movie,6.8,"30,106"
17263,160 min,movie,7.7,"21,920"
17264,119 min,movie,7.0,"4,376"
17265,96 min,movie,7.1,"3,816"
17266,,,,
17267,92 min,movie,6.2,"1,628"
17268,,,,
17269,,,,
17270,100 min,movie,6.2,"4,579"
17271,102 min,movie,6.0,"1,819"
17272,97 min,movie,4.0,"5,786"
17273,96 min,movie,5.2,"7,997"
17274,96 min,movie,4.9,"3,410"
17275,78 min,movie,7.6,"11,822"
17276,,,,
17277,96 min,movie,5.2,"11,322"
17278,,,,
17279,N/A,series,6.0,45
17280,90 min,movie,5.5,"12,516"
17281,95 min,movie,5.8,"13,023"
17282,,,,
17283,,,,
17284,,,,
17285,,,,
17286,119 min,movie,8.1,873
17287,108 min,movie,5.8,"5,815"
17288,,,,
17289,108 min,movie,6.3,"2,776"
17290,91 min,movie,6.9,"3,320"
17291,,,,
17292,126 min,movie,8.0,"75,179"
17293,110 min,movie,5.4,"89,031"
17294,93 min,movie,4.1,587
17295,116 min,movie,6.6,"215,436"
17296,,,,
17297,86 min,movie,5.8,641
17298,60 min,movie,7.1,791
17299,94 min,movie,7.3,"74,726"
17300,85 min,movie,2.7,293
17301,78 min,movie,6.7,46
17302,110 min,movie,7.2,"67,744"
17303,101 min,movie,6.3,"8,963"
17304,,,,
17305,87 min,movie,6.5,"2,143"
17306,,,,
17307,,,,
17308,96 min,movie,6.3,"175,576"
17309,,,,
17310,,,,
17311,,,,
17312,91 min,movie,6.5,"15,894"
17313,,,,
17314,,,,
17315,,,,
17316,,,,
17317,,,,
17318,68 min,movie,6.1,"2,338"
17319,202 min,movie,7.7,"79,792"
17320,102 min,movie,4.9,"10,399"
17321,64 min,movie,7.2,"114,595"
17322,,,,
17323,98 min,movie,6.0,"9,114"
17324,118 min,movie,6.6,"287,657"
17325,50 min,movie,7.2,617
17326,N/A,series,8.2,357
17327,90 min,movie,4.0,533
17328,,,,
17329,103 min,movie,6.9,"1,466"
17330,124 min,movie,6.4,"145,900"
17331,145 min,movie,7.4,"5,011"
17332,98 min,movie,5.0,192
17333,,,,
17334,,,,
17335,153 min,movie,8.3,"151,718"
17336,,,,
17337,,,,
17338,101 min,movie,6.5,"10,999"
17339,116 min,movie,8.3,"645,135"
17340,,,,
17341,79 min,movie,7.7,"38,292"
17342,,,,
17343,95 min,movie,6.2,"29,341"
17344,76 min,movie,6.3,72
17345,67 min,movie,5.1,"5,457"
17346,125 min,movie,7.1,"93,838"
17347,,,,
17348,,,,
17349,,,,
17350,105 min,movie,7.0,"2,513"
17351,84 min,movie,5.2,"1,587"
17352,86 min,movie,3.7,"1,396"
17353,,,,
17354,,,,
17355,128 min,movie,7.3,"383,942"
17356,82 min,movie,6.2,982
17357,124 min,movie,6.3,"6,097"
17358,105 min,movie,7.1,"37,510"
17359,106 min,movie,6.5,"12,063"
17360,,,,
17361,97 min,movie,4.5,"7,027"
17362,,,,
17363,,,,
17364,N/A,movie,8.2,70
17365,,,,
17366,,,,
17367,110 min,movie,6.0,295
17368,102 min,movie,4.8,"2,328"
17369,,,,
17370,,,,
17371,,,,
17372,98 min,movie,6.0,127
17373,125 min,movie,7.4,"2,230"
17374,,,,
17375,,,,
17376,,,,
17377,,,,
17378,135 min,movie,7.7,"4,516"
17379,131 min,movie,7.1,"8,323"
17380,,,,
17381,97 min,movie,7.5,"11,679"
17382,116 min,movie,7.7,"8,270"
17383,118 min,movie,7.4,"1,900"
17384,720 min,series,8.1,"1,262"
17385,135 min,movie,5.3,"13,980"
17386,110 min,movie,7.1,"11,749"
17387,107 min,movie,7.0,"80,466"
17388,,,,
17389,101 min,movie,7.8,"20,209"
17390,89 min,movie,6.7,"2,314"
17391,,,,
17392,N/A,movie,6.2,283
17393,,,,
17394,N/A,movie,N/A,N/A
17395,85 min,movie,5.7,"5,728"
17396,,,,
17397,,,,
17398,95 min,movie,6.8,"1,242"
17399,,,,
17400,,,,
17401,121 min,movie,6.9,"7,497"
17402,112 min,movie,7.6,"14,553"
17403,74 min,movie,6.7,"3,549"
17404,,,,
17405,124 min,movie,6.0,"88,933"
17406,94 min,movie,4.5,463
17407,77 min,movie,6.8,"5,633"
17408,81 min,movie,6.1,"2,408"
17409,74 min,movie,6.0,"1,517"
17410,75 min,movie,7.7,192
17411,95 min,movie,6.9,"19,503"
17412,126 min,movie,8.2,"108,160"
17413,,,,
17414,92 min,movie,7.1,"9,579"
17415,100 min,movie,5.1,"4,428"
17416,,,,
17417,110 min,movie,4.6,"7,460"
17418,142 min,movie,7.5,"21,284"
17419,30 min,movie,7.6,"2,278"
17420,128 min,movie,6.6,"4,820"
17421,97 min,movie,5.5,"1,581"
17422,103 min,movie,6.6,721
17423,180 min,movie,7.3,"5,530"
17424,135 min,movie,7.9,"62,611"
17425,,,,
17426,77 min,movie,7.3,"119,522"
17427,180 min,movie,6.7,117
17428,96 min,movie,5.3,"23,194"
17429,,,,
17430,,,,
17431,80 min,movie,7.6,"183,367"
17432,25 min,series,7.3,176
17433,110 min,movie,7.2,"3,642"
17434,87 min,movie,7.0,"8,705"
17435,113 min,movie,7.3,"11,931"
17436,,,,
17437,101 min,movie,7.0,"17,296"
17438,,,,
17439,95 min,movie,5.1,273
17440,90 min,movie,6.4,"1,491"
17441,116 min,movie,7.4,"93,387"
17442,,,,
17443,,,,
17444,86 min,movie,6.4,120
17445,85 min,movie,6.5,374
17446,102 min,movie,6.3,"2,823"
17447,83 min,movie,5.3,"2,724"
17448,29 min,movie,6.7,"2,626"
17449,85 min,movie,7.2,"15,613"
17450,,,,
17451,99 min,movie,7.3,46
17452,,,,
17453,84 min,movie,2.8,"4,948"
17454,,,,
17455,,,,
17456,116 min,movie,5.4,"1,001"
17457,80 min,movie,8.0,898
17458,101 min,movie,7.1,"6,076"
17459,102 min,movie,6.4,"1,290"
17460,,,,
17461,105 min,movie,5.8,"1,262"
17462,,,,
17463,93 min,movie,3.3,"1,473"
17464,95 min,movie,6.7,"11,490"
17465,107 min,movie,7.0,"4,458"
17466,,,,
17467,,,,
17468,140 min,movie,7.1,"7,535"
17469,125 min,movie,7.3,"16,342"
17470,,,,
17471,93 min,movie,7.2,"1,935"
17472,124 min,movie,7.2,"53,501"
17473,97 min,movie,6.9,133
17474,,,,
17475,,,,
17476,,,,
17477,,,,
17478,102 min,movie,5.8,"3,597"
17479,115 min,movie,7.1,"309,003"
17480,,,,
17481,,,,
17482,97 min,movie,6.8,"167,341"
17483,,,,
17484,,,,
17485,92 min,movie,6.6,856
17486,101 min,movie,5.6,"9,172"
17487,83 min,movie,5.9,"9,650"
17488,,,,
17489,,,,
17490,,,,
17491,99 min,movie,5.2,"17,963"
17492,87 min,movie,7.7,858
17493,45 min,movie,6.4,272
17494,109 min,movie,6.7,"16,790"
17495,,,,
17496,,,,
17497,,,,
17498,111 min,movie,6.1,"6,158"
17499,,,,
17500,54 min,movie,5.8,40
17501,,,,
17502,83 min,movie,6.6,819
17503,,,,
17504,100 min,movie,7.0,"1,019"
17505,,,,
17506,107 min,movie,5.3,"16,949"
17507,100 min,movie,5.6,67
17508,102 min,movie,8.3,"734,665"
17509,90 min,movie,5.8,"5,586"
17510,80 min,movie,5.8,422
17511,75 min,movie,7.9,298
17512,132 min,movie,7.2,"13,141"
17513,106 min,movie,6.5,"40,493"
17514,,,,
17515,,,,
17516,89 min,movie,6.4,898
17517,100 min,movie,6.3,"1,726"
17518,N/A,movie,6.0,19
17519,,,,
17520,,,,
17521,,,,
17522,127 min,movie,7.0,"1,303"
17523,,,,
17524,113 min,movie,7.5,"3,232"
17525,98 min,movie,7.5,"9,348"
17526,121 min,movie,8.2,"233,258"
17527,102 min,movie,6.1,"3,645"
17528,104 min,movie,4.0,"2,499"
17529,,,,
17530,145 min,movie,7.6,681
17531,88 min,movie,6.7,"3,986"
17532,,,,
17533,131 min,movie,8.0,"66,639"
17534,,,,
17535,95 min,movie,7.3,"7,485"
17536,,,,
17537,105 min,movie,6.3,"34,290"
17538,,,,
17539,110 min,movie,6.4,"11,192"
17540,123 min,movie,7.8,"14,251"
17541,106 min,movie,5.0,"20,399"
17542,50 min,movie,5.1,13
17543,,,,
17544,,,,
17545,100 min,movie,6.9,"1,418"
17546,,,,
17547,50 min,series,7.3,"6,772"
17548,176 min,movie,7.7,885
17549,107 min,movie,7.6,"22,564"
17550,,,,
17551,,,,
17552,,,,
17553,,,,
17554,88 min,movie,6.0,"3,651"
17555,93 min,movie,7.3,"6,726"
17556,,,,
17557,,,,
17558,98 min,movie,6.6,"59,354"
17559,101 min,movie,6.5,"10,748"
17560,105 min,movie,7.8,"339,643"
17561,90 min,movie,6.0,"3,171"
17562,,,,
17563,153 min,movie,7.6,"87,512"
17564,,,,
17565,88 min,movie,5.3,"48,872"
17566,90 min,movie,8.1,33
17567,,,,
17568,,,,
17569,,,,
17570,,,,
17571,,,,
17572,110 min,movie,7.1,"5,011"
17573,125 min,movie,6.7,"5,376"
17574,101 min,movie,6.2,"12,811"
17575,,,,
17576,90 min,movie,6.8,"1,687"
17577,99 min,movie,3.0,149
17578,111 min,movie,7.2,"13,568"
17579,,,,
17580,98 min,movie,5.5,"52,807"
17581,,,,
17582,,,,
17583,,,,
17584,135 min,movie,8.6,109
17585,,,,
17586,102 min,movie,4.9,"19,940"
17587,106 min,movie,5.4,"3,045"
17588,93 min,movie,5.5,"1,534"
17589,107 min,movie,6.3,"92,629"
17590,,,,
17591,,,,
17592,84 min,movie,4.7,"4,714"
17593,,,,
17594,,,,
17595,,,,
17596,112 min,movie,5.9,"2,310"
17597,129 min,movie,7.9,"15,489"
17598,,,,
17599,,,,
17600,,,,
17601,,,,
17602,,,,
17603,88 min,movie,5.9,"41,331"
17604,96 min,movie,7.1,"2,659"
17605,101 min,movie,6.0,"2,323"
17606,87 min,movie,5.3,431
17607,108 min,movie,6.7,"3,552"
17608,,,,
17609,90 min,movie,3.4,916
17610,75 min,movie,6.7,35
17611,155 min,movie,8.1,"13,869"
17612,600 min,series,9.1,"6,658"
17613,,,,
17614,119 min,movie,6.9,"18,901"
17615,90 min,movie,3.0,763
17616,100 min,movie,7.4,"4,766"
17617,90 min,movie,3.8,461
17618,N/A,movie,6.5,66
17619,97 min,movie,8.0,"30,739"
17620,,,,
17621,119 min,movie,6.5,"175,458"
17622,136 min,movie,6.9,"240,691"
17623,86 min,movie,7.3,"6,819"
17624,95 min,movie,5.1,"16,468"
17625,117 min,movie,6.1,"28,965"
17626,60 min,movie,7.8,164
17627,152 min,movie,7.6,"605,739"
17628,80 min,movie,7.2,"12,573"
17629,,,,
17630,90 min,movie,3.0,927
17631,138 min,movie,7.7,"34,225"
17632,117 min,movie,7.9,"10,896"
17633,,,,
17634,,,,
17635,119 min,movie,5.4,532
17636,92 min,movie,4.3,97
17637,,,,
17638,102 min,movie,7.1,"10,030"
17639,,,,
17640,,,,
17641,,,,
17642,,,,
17643,124 min,movie,4.4,"17,830"
17644,101 min,movie,5.1,"1,321"
17645,60 min,movie,7.4,394
17646,,,,
17647,,,,
17648,96 min,movie,5.9,"10,628"
17649,105 min,movie,6.2,"3,396"
17650,93 min,movie,6.7,"2,927"
17651,158 min,movie,7.5,"2,850"
17652,120 min,movie,7.1,"3,905"
17653,,,,
17654,91 min,movie,5.7,"4,038"
17655,87 min,movie,5.3,266
17656,673 min,series,8.6,459
17657,,,,
17658,94 min,movie,5.9,"16,595"
17659,N/A,movie,7.4,342
17660,86 min,movie,6.4,590
17661,90 min,movie,8.3,"5,366"
17662,,,,
17663,,,,
17664,,,,
17665,108 min,movie,6.8,"2,011"
17666,119 min,movie,7.3,353
17667,,,,
17668,170 min,movie,7.0,718
17669,105 min,movie,6.7,886
17670,,,,
17671,117 min,movie,7.3,"64,919"
17672,95 min,movie,7.0,"18,747"
17673,98 min,movie,5.8,"5,554"
17674,111 min,movie,7.4,"9,734"
17675,,,,
17676,,,,
17677,23 min,series,7.4,173
17678,,,,
17679,,,,
17680,,,,
17681,114 min,movie,7.3,"8,743"
17682,,,,
17683,,,,
17684,,,,
17685,86 min,movie,7.5,"10,617"
17686,79 min,movie,8.0,548
17687,,,,
17688,,,,
17689,,,,
17690,92 min,movie,5.5,"1,997"
17691,,,,
17692,86 min,movie,5.1,"92,997"
17693,107 min,movie,5.1,"8,222"
17694,107 min,movie,7.5,"6,356"
17695,97 min,movie,7.1,"2,759"
17696,,,,
17697,91 min,movie,5.0,"21,066"
17698,,,,
17699,,,,
17700,,,,
17701,129 min,movie,6.9,"14,206"
17702,106 min,movie,6.0,"1,209"
17703,138 min,movie,5.6,"245,406"
17704,100 min,movie,6.9,"6,815"
17705,,,,
17706,25 min,series,5.8,150
17707,,,,
17708,94 min,movie,7.1,853
17709,123 min,movie,7.2,"51,000"
17710,84 min,movie,4.0,303
17711,88 min,movie,5.5,"3,407"
17712,122 min,movie,8.8,5
17713,,,,
17714,83 min,movie,7.6,"225,777"
17715,,,,
17716,,,,
17717,,,,
17718,85 min,movie,5.4,598
17719,90 min,movie,6.2,755
17720,93 min,movie,6.0,396
17721,99 min,movie,7.3,"1,747"
17722,,,,
17723,108 min,movie,7.2,45
17724,271 min,movie,7.6,"25,222"
17725,,,,
17726,120 min,movie,7.6,"4,143"
17727,,,,
17728,,,,
17729,,,,
17730,86 min,movie,6.4,"21,526"
17731,87 min,movie,4.5,165
17732,103 min,movie,8.1,"21,978"
17733,,,,
17734,95 min,movie,7.1,192
17735,N/A,movie,8.3,89
17736,,,,
17737,,,,
17738,76 min,movie,7.8,54
17739,,,,
17740,92 min,movie,7.5,"16,251"
17741,94 min,movie,6.4,"12,283"
17742,,,,
17743,43 min,movie,N/A,N/A
17744,,,,
17745,,,,
17746,,,,
17747,90 min,movie,8.2,121
17748,,,,
17749,107 min,movie,7.5,"3,668"
17750,,,,
17751,,,,
17752,200 min,series,7.0,643
17753,80 min,movie,4.5,290
17754,94 min,movie,7.5,352
17755,,,,
17756,86 min,movie,7.7,"49,114"
17757,,,,
17758,102 min,movie,5.5,"4,142"
17759,88 min,movie,6.0,"1,903"
17760,97 min,movie,6.5,"1,239"
17761,100 min,movie,6.4,"6,109"
17762,106 min,movie,7.8,"271,382"
17763,92 min,movie,7.4,"17,365"
17764,123 min,movie,7.1,"208,414"
17765,,,,
17766,,,,
17767,,,,
17768,N/A,movie,6.9,18
17769,112 min,movie,6.3,"6,119"
17770,92 min,movie,5.1,"4,112"
