,Region/Country/Area,Country,Series,Year,Value,Footnotes
2858,364,Iran (Islamic Rep. of),Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,142.4,"The indices are based on ISIC Rev. 3.;Data refers to manufacture of all metal products, machinery and transport equipment only; excluding medical, precision and optical instruments, watches and clocks."
2859,364,Iran (Islamic Rep. of),Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,160.2,"The indices are based on ISIC Rev. 3.;Data refers to manufacture of all metal products, machinery and transport equipment only; excluding medical, precision and optical instruments, watches and clocks."
2860,372,Ireland,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2007,108.5,Excluding water and waste management.
2861,372,Ireland,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2008,106.1,Excluding water and waste management.
2862,372,Ireland,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2009,101.4,Excluding water and waste management.
2863,372,Ireland,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2010,109.0,Excluding water and waste management.
2864,372,Ireland,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2011,108.5,Excluding water and waste management.
2865,372,Ireland,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2012,106.9,Excluding water and waste management.
2866,372,Ireland,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2013,104.5,Excluding water and waste management.
2867,372,Ireland,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2014,128.5,Excluding water and waste management.
2868,372,Ireland,Index of industrial production: Mining (Index base: 2005=100),2007,98.7,
2869,372,Ireland,Index of industrial production: Mining (Index base: 2005=100),2008,92.3,
2870,372,Ireland,Index of industrial production: Mining (Index base: 2005=100),2009,80.4,
2871,372,Ireland,Index of industrial production: Mining (Index base: 2005=100),2010,75.1,
2872,372,Ireland,Index of industrial production: Mining (Index base: 2005=100),2011,63.7,
2873,372,Ireland,Index of industrial production: Mining (Index base: 2005=100),2012,57.0,
2874,372,Ireland,Index of industrial production: Mining (Index base: 2005=100),2013,81.8,
2875,372,Ireland,Index of industrial production: Mining (Index base: 2005=100),2014,78.6,
2876,372,Ireland,Index of industrial production: Manufacturing (Index base: 2005=100),2007,109.0,
2877,372,Ireland,Index of industrial production: Manufacturing (Index base: 2005=100),2008,106.1,
2878,372,Ireland,Index of industrial production: Manufacturing (Index base: 2005=100),2009,101.8,
2879,372,Ireland,Index of industrial production: Manufacturing (Index base: 2005=100),2010,110.0,
2880,372,Ireland,Index of industrial production: Manufacturing (Index base: 2005=100),2011,110.1,
2881,372,Ireland,Index of industrial production: Manufacturing (Index base: 2005=100),2012,108.8,
2882,372,Ireland,Index of industrial production: Manufacturing (Index base: 2005=100),2013,106.1,
2883,372,Ireland,Index of industrial production: Manufacturing (Index base: 2005=100),2014,131.7,
2884,372,Ireland,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2007,104.2,Data refers to food and beverages only.
2885,372,Ireland,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2008,101.1,Data refers to food and beverages only.
2886,372,Ireland,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2009,97.0,Data refers to food and beverages only.
2887,372,Ireland,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2010,100.2,Data refers to food and beverages only.
2888,372,Ireland,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2011,113.4,Data refers to food and beverages only.
2889,372,Ireland,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2012,116.3,Data refers to food and beverages only.
2890,372,Ireland,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2013,117.3,Data refers to food and beverages only.
2891,372,Ireland,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2014,130.1,Data refers to food and beverages only.
2892,372,Ireland,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2007,65.5,
2893,372,Ireland,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2008,61.6,
2894,372,Ireland,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2009,52.1,
2895,372,Ireland,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2010,48.7,
2896,372,Ireland,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2011,40.7,
2897,372,Ireland,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2012,33.7,
2898,372,Ireland,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2013,36.1,
2899,372,Ireland,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2007,111.6,Data refers to chemicals and pharmaceutical products only.
2900,372,Ireland,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2008,107.6,Data refers to chemicals and pharmaceutical products only.
2901,372,Ireland,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,122.4,Data refers to chemicals and pharmaceutical products only.
2902,372,Ireland,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,144.4,Data refers to chemicals and pharmaceutical products only.
2903,372,Ireland,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2011,139.8,Data refers to chemicals and pharmaceutical products only.
2904,372,Ireland,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2012,131.5,Data refers to chemicals and pharmaceutical products only.
2905,372,Ireland,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2013,126.5,Data refers to chemicals and pharmaceutical products only.
2906,372,Ireland,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2014,175.3,Data refers to chemicals and pharmaceutical products only.
2907,372,Ireland,Index of industrial production: Basic metals (Index base: 2005=100),2007,120.1,
2908,372,Ireland,Index of industrial production: Basic metals (Index base: 2005=100),2008,122.5,
2909,372,Ireland,Index of industrial production: Basic metals (Index base: 2005=100),2009,73.7,
2910,372,Ireland,Index of industrial production: Basic metals (Index base: 2005=100),2010,87.0,
2911,372,Ireland,Index of industrial production: Basic metals (Index base: 2005=100),2011,83.6,
2912,372,Ireland,Index of industrial production: Basic metals (Index base: 2005=100),2012,78.6,
2913,372,Ireland,Index of industrial production: Basic metals (Index base: 2005=100),2013,90.9,
2914,372,Ireland,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2007,114.7,
2915,372,Ireland,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2008,113.8,
2916,372,Ireland,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,79.5,
2917,372,Ireland,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,66.4,
2918,372,Ireland,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2011,61.1,
2919,372,Ireland,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2012,63.9,
2920,372,Ireland,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2013,59.7,
2921,372,Ireland,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2007,104.2,
2922,372,Ireland,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2008,108.6,
2923,372,Ireland,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2009,101.5,
2924,372,Ireland,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2010,105.1,
2925,372,Ireland,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2011,101.8,
2926,372,Ireland,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2012,99.3,
2927,372,Ireland,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2013,93.2,
2928,372,Ireland,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2014,107.6,
2929,376,Israel,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2007,115.0,Data refers to mining and manufacturing.
2930,376,Israel,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2008,123.3,Data refers to mining and manufacturing.
2931,376,Israel,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2009,115.2,Data refers to mining and manufacturing.
2932,376,Israel,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2010,126.1,Data refers to mining and manufacturing.
2933,376,Israel,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2011,128.7,Data refers to mining and manufacturing.
2934,376,Israel,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2012,133.9,Data refers to mining and manufacturing.
2935,376,Israel,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2013,134.6,Data refers to mining and manufacturing.
2936,376,Israel,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2014,136.2,Data refers to mining and manufacturing.
2937,376,Israel,Index of industrial production: Mining (Index base: 2005=100),2007,113.9,
2938,376,Israel,Index of industrial production: Mining (Index base: 2005=100),2008,131.8,
2939,376,Israel,Index of industrial production: Mining (Index base: 2005=100),2009,89.1,
2940,376,Israel,Index of industrial production: Mining (Index base: 2005=100),2010,165.2,
2941,376,Israel,Index of industrial production: Mining (Index base: 2005=100),2011,160.4,
